Date,Year,Month,Number of  Users,Country,State,Product Category,Sub Category,Quantity, Unit Cost , Unit Price , Cost , Revenue 
4/24/16,2016 ,April,28,Brazil,Bahia,Educational Services,Data Collection,2, 27.50 , 32.00 , 55.00 , 64.00 
5/27/16,2016 ,May,28,Brazil,Bahia,Educational Services,Data Collection,3, 71.67 , 82.33 , 215.00 , 247.00 
5/27/16,2016 ,May,28,Brazil,Bahia,Educational Services,Data Collection,1, 23.00 , 31.00 , 23.00 , 31.00 
5/28/16,2016 ,May,28,Brazil,Bahia,Educational Services,Data Collection,2, 67.50 , 88.00 , 135.00 , 176.00 
7/26/16,2016 ,July,28,Brazil,Bahia,Educational Services,Data Collection,3, 28.33 , 33.00 , 85.00 , 99.00 
8/26/15,2015 ,August,28,Brazil,Bahia,Educational Services,Data Collection,1, 650.00 , 764.00 , 650.00 , 764.00 
8/26/15,2015 ,August,28,Brazil,Bahia,Educational Services,Data Collection,2, 10.00 , 12.00 , 20.00 , 24.00 
10/7/15,2015 ,October,28,Brazil,Bahia,Educational Services,Data Collection,3, 180.00 , 200.67 , 540.00 , 602.00 
10/24/15,2015 ,October,28,Brazil,Bahia,Educational Services,Data Collection,1, 35.00 , 39.00 , 35.00 , 39.00 
10/24/15,2015 ,October,28,Brazil,Bahia,Educational Services,Data Collection,1, 48.00 , 49.00 , 48.00 , 49.00 
11/28/15,2015 ,November,28,Brazil,Bahia,Educational Services,Data Collection,3, 36.67 , 39.67 , 110.00 , 119.00 
12/8/15,2015 ,December,28,Brazil,Bahia,Educational Services,Data Collection,2, 472.50 , 474.50 , 945.00 , 949.00 
12/8/15,2015 ,December,28,Brazil,Bahia,Educational Services,Data Collection,2, 22.00 , 25.00 , 44.00 , 50.00 
12/9/15,2015 ,December,28,Brazil,Bahia,Educational Services,Data Collection,3, 141.33 , 160.67 , 424.00 , 482.00 
12/9/15,2015 ,December,28,Brazil,Bahia,Educational Services,Data Collection,1, 12.00 , 13.00 , 12.00 , 13.00 
12/15/15,2015 ,December,28,Brazil,Bahia,Educational Services,Data Collection,2, 200.00 , 197.00 , 400.00 , 394.00 
12/23/15,2015 ,December,28,Brazil,Bahia,Educational Services,Data Collection,3, 350.00 , 417.67 ," 1,050.00 "," 1,253.00 "
12/23/15,2015 ,December,28,Brazil,Bahia,Educational Services,Data Collection,1, 75.00 , 80.00 , 75.00 , 80.00 
8/8/15,2015 ,August,28,Brazil,Amazonas,Food Products,Minerals,1, 54.00 , 59.00 , 54.00 , 59.00 
9/29/15,2015 ,September,28,Brazil,Amazonas,Food Products,Minerals,1, 135.00 , 161.00 , 135.00 , 161.00 
12/21/15,2015 ,December,28,Brazil,Amazonas,Food Products,Minerals,1, 180.00 , 181.00 , 180.00 , 181.00 
4/18/16,2016 ,April,32,Brazil,Bahia,Food Products,Water Testers,1, 252.00 , 327.00 , 252.00 , 327.00 
10/28/15,2015 ,October,32,Brazil,Bahia,Food Products,Water Testers,2, 54.00 , 59.00 , 108.00 , 118.00 
4/3/16,2016 ,April,29,India,Odisha,Educational Services,Supervisor trainings,2, 490.00 , 702.00 , 980.00 ," 1,404.00 "
3/17/16,2016 ,March,29,Germany,Hessen,Consultant Services,Food Quality Evaluation,2, 270.00 , 331.00 , 540.00 , 662.00 
3/19/16,2016 ,March,29,Germany,Hessen,Consultant Services,Food Quality Evaluation,3, 373.33 , 516.67 ," 1,120.00 "," 1,550.00 "
6/27/16,2016 ,June,29,Germany,Hessen,Consultant Services,Food Quality Evaluation,2, 270.00 , 338.00 , 540.00 , 676.00 
4/13/15,2015 ,April,29,Germany,Hessen,Consultant Services,Food Quality Evaluation,2, 391.50 , 439.00 , 783.00 , 878.00 
8/12/15,2015 ,August,29,Germany,Hessen,Consultant Services,Food Quality Evaluation,2, 270.00 , 276.00 , 540.00 , 552.00 
10/29/15,2015 ,October,29,Germany,Hessen,Consultant Services,Food Quality Evaluation,3, 567.00 , 617.67 ," 1,701.00 "," 1,853.00 "
12/22/15,2015 ,December,29,Germany,Hessen,Consultant Services,Food Quality Evaluation,1," 1,701.00 "," 1,819.00 "," 1,701.00 "," 1,819.00 "
12/22/15,2015 ,December,29,Germany,Hessen,Food Products,Seed,3, 450.00 , 564.00 ," 1,350.00 "," 1,692.00 "
1/4/16,2016 ,January,29,Germany,Bayern,Food Products,Seed,2, 108.00 , 167.50 , 216.00 , 335.00 
5/1/16,2016 ,May,30,Germany,Hessen,Educational Services,Food Security,2, 660.00 , 955.00 ," 1,320.00 "," 1,910.00 "
5/18/16,2016 ,May,30,France,Hauts de Seine,Consultant Services,Test Procedures,2," 1,192.00 ", 930.00 ," 2,384.00 "," 1,860.00 "
5/16/16,2016 ,May,31,Germany,Hamburg,Consultant Services,Test Procedures,2, 270.00 , 325.00 , 540.00 , 650.00 
5/30/16,2016 ,May,31,India,Kerala,Educational Services,Data Collection,2, 489.00 , 638.50 , 978.00 ," 1,277.00 "
5/30/16,2016 ,May,31,India,Kerala,Educational Services,Data Collection,3, 37.33 , 39.00 , 112.00 , 117.00 
7/14/16,2016 ,July,31,India,Kerala,Educational Services,Data Collection,1, 145.00 , 176.00 , 145.00 , 176.00 
6/23/16,2016 ,June,31,India,Manipur,Consultant Services,Networking,1," 2,384.00 "," 2,931.00 "," 2,384.00 "," 2,931.00 "
5/20/16,2016 ,May,31,Germany,Hessen,Consultant Services,Test Procedures,3, 180.00 , 247.67 , 540.00 , 743.00 
5/20/16,2016 ,May,31,Germany,Hessen,Educational Services,High level food mng,2, 12.50 , 20.50 , 25.00 , 41.00 
5/20/16,2016 ,May,31,Germany,Hessen,Educational Services,High level food mng,3, 84.00 , 122.00 , 252.00 , 366.00 
6/4/16,2016 ,June,31,Germany,Hessen,Educational Services,High level food mng,3, 50.00 , 72.00 , 150.00 , 216.00 
6/4/16,2016 ,June,31,Germany,Hessen,Educational Services,High level food mng,1, 120.00 , 174.00 , 120.00 , 174.00 
7/31/15,2015 ,July,31,Germany,Hessen,Educational Services,High level food mng,2, 62.50 , 89.50 , 125.00 , 179.00 
7/31/15,2015 ,July,31,Germany,Hessen,Educational Services,High level food mng,1, 117.00 , 156.00 , 117.00 , 156.00 
9/5/15,2015 ,September,31,Germany,Hessen,Consultant Services,Test Procedures,2, 270.00 , 306.50 , 540.00 , 613.00 
12/1/15,2015 ,December,31,Germany,Hessen,Consultant Services,Test Procedures,1," 1,120.00 "," 1,398.00 "," 1,120.00 "," 1,398.00 "
4/23/16,2016 ,April,30,India,Nagaland,Educational Services,Data Collection,3, 116.67 , 121.33 , 350.00 , 364.00 
6/14/16,2016 ,June,30,India,Nagaland,Educational Services,Data Collection,2, 65.00 , 76.00 , 130.00 , 152.00 
6/14/16,2016 ,June,30,India,Nagaland,Educational Services,Data Collection,1, 90.00 , 128.00 , 90.00 , 128.00 
9/12/15,2015 ,September,30,India,Nagaland,Educational Services,Data Collection,2, 350.00 , 469.00 , 700.00 , 938.00 
9/12/15,2015 ,September,30,India,Nagaland,Educational Services,Data Collection,3, 36.00 , 43.00 , 108.00 , 129.00 
12/7/15,2015 ,December,30,India,Nagaland,Educational Services,Data Collection,3, 13.33 , 14.67 , 40.00 , 44.00 
12/7/15,2015 ,December,30,India,Nagaland,Educational Services,Data Collection,3, 151.67 , 116.67 , 455.00 , 350.00 
6/12/16,2016 ,June,31,India,Assam,Educational Services,Data Collection,1, 174.00 , 273.00 , 174.00 , 273.00 
6/12/16,2016 ,June,31,India,Assam,Educational Services,Data Collection,3, 10.00 , 11.33 , 30.00 , 34.00 
6/12/16,2016 ,June,31,India,Assam,Educational Services,Data Collection,1, 11.00 , 19.00 , 11.00 , 19.00 
6/21/16,2016 ,June,31,India,Assam,Educational Services,Data Collection,3, 18.33 , 28.33 , 55.00 , 85.00 
6/21/16,2016 ,June,31,India,Assam,Educational Services,Data Collection,1, 870.00 , 716.00 , 870.00 , 716.00 
7/27/16,2016 ,July,32,France,Seine Saint Denis,Educational Services,Data Collection,3, 50.00 , 72.33 , 150.00 , 217.00 
7/27/16,2016 ,July,32,France,Seine Saint Denis,Educational Services,Data Collection,2, 217.50 , 265.50 , 435.00 , 531.00 
12/15/15,2015 ,December,32,France,Seine Saint Denis,Educational Services,Data Collection,1, 125.00 , 143.00 , 125.00 , 143.00 
1/15/16,2016 ,January,32,United Kingdom,England,Consultant Services,Test Procedures,3, 567.00 , 552.67 ," 1,701.00 "," 1,658.00 "
1/25/16,2016 ,January,32,United Kingdom,England,Educational Services,Data Collection,3, 191.67 , 239.00 , 575.00 , 717.00 
1/25/16,2016 ,January,32,United Kingdom,England,Educational Services,Data Collection,1, 75.00 , 89.00 , 75.00 , 89.00 
2/2/16,2016 ,February,32,United Kingdom,England,Educational Services,Data Collection,1, 473.00 , 545.00 , 473.00 , 545.00 
2/28/16,2016 ,February,32,United Kingdom,England,Consultant Services,Test Procedures,3, 180.00 , 201.67 , 540.00 , 605.00 
3/19/16,2016 ,March,32,United Kingdom,England,Educational Services,Data Collection,2, 362.50 , 467.00 , 725.00 , 934.00 
3/19/16,2016 ,March,32,United Kingdom,England,Educational Services,Data Collection,1, 10.00 , 13.00 , 10.00 , 13.00 
3/19/16,2016 ,March,32,United Kingdom,England,Educational Services,Data Collection,2, 367.50 , 445.50 , 735.00 , 891.00 
4/11/16,2016 ,April,32,United Kingdom,England,Educational Services,Data Collection,1, 215.00 , 280.00 , 215.00 , 280.00 
4/11/16,2016 ,April,32,United Kingdom,England,Educational Services,Data Collection,2, 7.00 , 9.00 , 14.00 , 18.00 
5/8/16,2016 ,May,32,United Kingdom,England,Consultant Services,Test Procedures,3, 373.33 , 450.67 ," 1,120.00 "," 1,352.00 "
5/8/16,2016 ,May,32,United Kingdom,England,Educational Services,Data Collection,2, 28.00 , 35.00 , 56.00 , 70.00 
5/8/16,2016 ,May,32,United Kingdom,England,Educational Services,Data Collection,3, 25.00 , 31.00 , 75.00 , 93.00 
5/8/16,2016 ,May,32,United Kingdom,England,Educational Services,Data Collection,1, 48.00 , 54.00 , 48.00 , 54.00 
5/18/16,2016 ,May,32,United Kingdom,England,Educational Services,Data Collection,1, 30.00 , 40.00 , 30.00 , 40.00 
5/18/16,2016 ,May,32,United Kingdom,England,Educational Services,Data Collection,3, 48.33 , 61.67 , 145.00 , 185.00 
6/28/16,2016 ,June,32,United Kingdom,England,Consultant Services,Test Procedures,2, 560.00 , 616.00 ," 1,120.00 "," 1,232.00 "
6/28/16,2016 ,June,32,United Kingdom,England,Educational Services,Data Collection,2, 225.00 , 294.00 , 450.00 , 588.00 
6/28/16,2016 ,June,32,United Kingdom,England,Educational Services,Data Collection,1, 62.00 , 81.00 , 62.00 , 81.00 
7/14/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,2, 236.50 , 306.00 , 473.00 , 612.00 
7/14/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,3, 10.67 , 13.33 , 32.00 , 40.00 
7/14/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,1, 50.00 , 67.00 , 50.00 , 67.00 
7/15/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,1, 32.00 , 45.00 , 32.00 , 45.00 
7/15/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,1, 32.00 , 41.00 , 32.00 , 41.00 
7/18/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,2, 450.00 , 609.00 , 900.00 ," 1,218.00 "
7/18/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,1, 65.00 , 82.00 , 65.00 , 82.00 
7/18/16,2016 ,July,32,United Kingdom,England,Educational Services,Data Collection,3, 1.67 , 2.00 , 5.00 , 6.00 
4/30/15,2015 ,April,32,United Kingdom,England,Consultant Services,Test Procedures,1, 783.00 , 772.00 , 783.00 , 772.00 
8/28/15,2015 ,August,32,United Kingdom,England,Consultant Services,Test Procedures,2, 270.00 , 246.00 , 540.00 , 492.00 
8/29/15,2015 ,August,32,United Kingdom,England,Educational Services,Data Collection,1, 112.00 , 116.00 , 112.00 , 116.00 
10/7/15,2015 ,October,32,United Kingdom,England,Educational Services,Data Collection,3, 180.00 , 205.67 , 540.00 , 617.00 
10/7/15,2015 ,October,32,United Kingdom,England,Educational Services,Data Collection,1, 45.00 , 49.00 , 45.00 , 49.00 
10/16/15,2015 ,October,32,United Kingdom,England,Educational Services,Data Collection,3, 141.67 , 166.00 , 425.00 , 498.00 
10/16/15,2015 ,October,32,United Kingdom,England,Educational Services,Data Collection,1, 44.00 , 50.00 , 44.00 , 50.00 
11/9/15,2015 ,November,32,United Kingdom,England,Educational Services,Data Collection,1, 32.00 , 36.00 , 32.00 , 36.00 
11/14/15,2015 ,November,32,United Kingdom,England,Consultant Services,Test Procedures,1, 540.00 , 522.00 , 540.00 , 522.00 
11/30/15,2015 ,November,32,United Kingdom,England,Educational Services,Data Collection,1, 100.00 , 111.00 , 100.00 , 111.00 
11/30/15,2015 ,November,32,United Kingdom,England,Educational Services,Data Collection,2, 12.50 , 14.00 , 25.00 , 28.00 
12/22/15,2015 ,December,32,United Kingdom,England,Consultant Services,Test Procedures,3, 180.00 , 176.33 , 540.00 , 529.00 
12/25/15,2015 ,December,32,United Kingdom,England,Educational Services,Data Collection,1, 522.00 , 570.00 , 522.00 , 570.00 
12/25/15,2015 ,December,32,United Kingdom,England,Educational Services,Data Collection,1, 140.00 , 147.00 , 140.00 , 147.00 
10/22/15,2015 ,October,32,France,Loiret,Educational Services,Data Collection,2, 10.00 , 10.50 , 20.00 , 21.00 
10/22/15,2015 ,October,32,France,Loiret,Educational Services,Basic Training,1," 1,050.00 "," 1,221.00 "," 1,050.00 "," 1,221.00 "
11/9/15,2015 ,November,32,United Kingdom,England,Educational Services,Food Management,1, 159.00 , 182.00 , 159.00 , 182.00 
2/2/16,2016 ,February,32,India,Kerala,Educational Services,Supervisor trainings,3, 116.67 , 198.33 , 350.00 , 595.00 
4/23/16,2016 ,April,32,India,Kerala,Educational Services,Data Collection,1, 150.00 , 258.00 , 150.00 , 258.00 
4/23/16,2016 ,April,32,India,Kerala,Educational Services,Data Collection,2, 10.50 , 16.00 , 21.00 , 32.00 
5/12/16,2016 ,May,32,India,Kerala,Educational Services,Data Collection,3, 87.00 , 111.33 , 261.00 , 334.00 
5/12/16,2016 ,May,32,India,Kerala,Educational Services,Data Collection,1, 135.00 , 187.00 , 135.00 , 187.00 
5/12/16,2016 ,May,32,India,Kerala,Educational Services,Supervisor trainings,1, 245.00 , 417.00 , 245.00 , 417.00 
5/21/16,2016 ,May,32,India,Kerala,Educational Services,Data Collection,3, 3.33 , 4.67 , 10.00 , 14.00 
5/21/16,2016 ,May,32,India,Kerala,Educational Services,Supervisor trainings,2, 525.00 , 730.50 ," 1,050.00 "," 1,461.00 "
9/4/15,2015 ,September,64,United Kingdom,England,Educational Services,Data Collection,2, 36.00 , 43.00 , 72.00 , 86.00 
9/4/15,2015 ,September,64,United Kingdom,England,Educational Services,Data Collection,2, 43.00 , 46.50 , 86.00 , 93.00 
12/23/15,2015 ,December,64,United Kingdom,England,Educational Services,Data Collection,3, 18.67 , 20.00 , 56.00 , 60.00 
4/1/16,2016 ,April,31,France,Yveline,Educational Services,Basic Training,2, 70.00 , 69.00 , 140.00 , 138.00 
4/19/16,2016 ,April,31,India,Goa,Educational Services,Supervisor trainings,1, 910.00 , 986.00 , 910.00 , 986.00 
4/28/16,2016 ,April,35,United Kingdom,England,Educational Services,Food Management,1," 1,431.00 "," 1,852.00 "," 1,431.00 "," 1,852.00 "
7/15/16,2016 ,July,63,India,Gujarat,Educational Services,Data Collection,1, 60.00 , 84.00 , 60.00 , 84.00 
7/15/16,2016 ,July,63,India,Gujarat,Educational Services,Data Collection,3, 14.67 , 21.67 , 44.00 , 65.00 
9/14/15,2015 ,September,32,India,Goa,Consultant Services,Networking,1," 1,215.00 "," 1,202.00 "," 1,215.00 "," 1,202.00 "
9/14/15,2015 ,September,32,India,Goa,Food Products,Water Cleaners,1, 198.00 , 261.00 , 198.00 , 261.00 
9/18/15,2015 ,September,32,India,Goa,Food Products,Water Cleaners,3, 9.00 , 7.00 , 27.00 , 21.00 
3/9/16,2016 ,March,32,Germany,Bayern,Educational Services,Data Collection ,1, 191.00 , 298.00 , 191.00 , 298.00 
1/24/16,2016 ,January,33,Germany,Nordrhein-Westfalen,Consultant Services,Food Quality Evaluation,3, 567.00 , 693.00 ," 1,701.00 "," 2,079.00 "
1/17/16,2016 ,January,34,India,Goa,Educational Services,Data Collection,3, 3.33 , 4.67 , 10.00 , 14.00 
1/17/16,2016 ,January,34,India,Goa,Educational Services,Supervisor trainings,1, 420.00 , 668.00 , 420.00 , 668.00 
3/25/16,2016 ,March,34,France,Essonne,Educational Services,Data Collection,1, 130.00 , 198.00 , 130.00 , 198.00 
3/25/16,2016 ,March,34,France,Essonne,Educational Services,Basic Training,2, 192.50 , 191.50 , 385.00 , 383.00 
5/30/16,2016 ,May,34,France,Essonne,Educational Services,Basic Training,3, 303.33 , 261.67 , 910.00 , 785.00 
12/20/15,2015 ,December,34,France,Essonne,Educational Services,Data Collection,3, 20.00 , 27.00 , 60.00 , 81.00 
12/20/15,2015 ,December,34,France,Essonne,Educational Services,Basic Training,2, 192.50 , 174.00 , 385.00 , 348.00 
2/12/16,2016 ,February,34,France,Seine Saint Denis,Food Products,Minerals,2, 85.50 , 106.50 , 171.00 , 213.00 
2/16/16,2016 ,February,34,Germany,Saarland,Food Products,Water Testers,1, 850.00 ," 1,201.00 ", 850.00 ," 1,201.00 "
1/8/16,2016 ,January,35,India,Gujarat,Educational Services,Data Collection,3, 1.67 , 2.67 , 5.00 , 8.00 
1/8/16,2016 ,January,35,India,Gujarat,Food Products,Water Cleaners,3, 36.00 , 49.33 , 108.00 , 148.00 
7/14/16,2016 ,July,35,India,Gujarat,Food Products,Water Cleaners,2, 18.00 , 27.50 , 36.00 , 55.00 
9/4/15,2015 ,September,35,India,Gujarat,Educational Services,Data Collection,2, 60.00 , 76.00 , 120.00 , 152.00 
9/4/15,2015 ,September,35,India,Gujarat,Educational Services,Data Collection,2, 200.00 , 181.50 , 400.00 , 363.00 
11/19/15,2015 ,November,35,India,Gujarat,Educational Services,Data Collection,2, 22.00 , 21.00 , 44.00 , 42.00 
11/19/15,2015 ,November,35,India,Gujarat,Educational Services,Data Collection,3, 13.00 , 11.00 , 39.00 , 33.00 
5/13/16,2016 ,May,19,Germany,Hamburg,Food Products,Containers,1, 612.00 , 924.00 , 612.00 , 924.00 
2/19/16,2016 ,February,20,France,Seine (Paris),Educational Services,Data Collection,3, 20.00 , 21.00 , 60.00 , 63.00 
5/14/16,2016 ,May,20,France,Seine (Paris),Educational Services,Data Collection,3, 20.00 , 22.00 , 60.00 , 66.00 
7/5/16,2016 ,July,20,France,Seine (Paris),Educational Services,Data Collection,3, 107.33 , 113.33 , 322.00 , 340.00 
7/5/16,2016 ,July,20,France,Seine (Paris),Educational Services,Data Collection,3, 13.00 , 12.00 , 39.00 , 36.00 
10/7/15,2015 ,October,20,France,Seine (Paris),Educational Services,Data Collection,2, 10.00 , 9.00 , 20.00 , 18.00 
5/6/16,2016 ,May,20,Germany,Hamburg,Consultant Services,Food Quality Evaluation,3, 180.00 , 215.33 , 540.00 , 646.00 
2/24/16,2016 ,February,20,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,1, 8.00 , 13.00 , 8.00 , 13.00 
2/24/16,2016 ,February,20,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,1, 100.00 , 151.00 , 100.00 , 151.00 
2/24/16,2016 ,February,20,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,1, 64.00 , 89.00 , 64.00 , 89.00 
4/30/16,2016 ,April,20,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,1, 21.00 , 33.00 , 21.00 , 33.00 
12/30/15,2015 ,December,20,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,1, 870.00 ," 1,135.00 ", 870.00 ," 1,135.00 "
12/30/15,2015 ,December,20,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,1, 120.00 , 169.00 , 120.00 , 169.00 
4/10/16,2016 ,April,20,United Kingdom,England,Educational Services,High level food mng,1, 162.00 , 209.00 , 162.00 , 209.00 
4/10/16,2016 ,April,20,United Kingdom,England,Educational Services,High level food mng,3, 13.33 , 18.33 , 40.00 , 55.00 
4/18/16,2016 ,April,20,United Kingdom,England,Educational Services,High level food mng,3, 36.00 , 47.33 , 108.00 , 142.00 
5/4/16,2016 ,May,20,United Kingdom,England,Educational Services,High level food mng,1, 144.00 , 188.00 , 144.00 , 188.00 
5/4/16,2016 ,May,20,United Kingdom,England,Educational Services,High level food mng,2, 40.00 , 54.00 , 80.00 , 108.00 
5/19/16,2016 ,May,20,United Kingdom,England,Educational Services,High level food mng,2, 85.50 , 105.00 , 171.00 , 210.00 
5/19/16,2016 ,May,20,United Kingdom,England,Educational Services,High level food mng,2, 7.50 , 10.50 , 15.00 , 21.00 
9/13/15,2015 ,September,20,United Kingdom,England,Educational Services,High level food mng,2, 15.00 , 16.00 , 30.00 , 32.00 
9/13/15,2015 ,September,20,United Kingdom,England,Educational Services,High level food mng,1, 150.00 , 176.00 , 150.00 , 176.00 
5/12/16,2016 ,May,21,France,Val d'Oise,Educational Services,Data Collection,2, 32.50 , 44.50 , 65.00 , 89.00 
5/12/16,2016 ,May,21,France,Val d'Oise,Educational Services,Basic Training,2, 157.50 , 245.00 , 315.00 , 490.00 
4/12/16,2016 ,April,21,France,Moselle,Educational Services,Data Collection,3, 3.33 , 3.67 , 10.00 , 11.00 
4/12/16,2016 ,April,21,France,Moselle,Educational Services,Basic Training,1, 735.00 ," 1,106.00 ", 735.00 ," 1,106.00 "
2/28/16,2016 ,February,21,India,Gujarat,Educational Services,Data Collection,2, 5.00 , 7.00 , 10.00 , 14.00 
5/7/16,2016 ,May,21,France,Seine (Paris),Educational Services,Basic Training,1, 595.00 , 667.00 , 595.00 , 667.00 
11/6/15,2015 ,November,21,France,Seine (Paris),Educational Services,Basic Training,2, 140.00 , 141.00 , 280.00 , 282.00 
